"","TCGA-AB-2913-03","TCGA-AB-2889-03","TCGA-AB-2847-03","TCGA-AB-2890-03","TCGA-AB-2910-03","TCGA-AB-2996-03","TCGA-AB-2988-03","TCGA-AB-3001-03","TCGA-AB-2908-03","TCGA-AB-2856-03","TCGA-AB-2930-03","TCGA-AB-2950-03","TCGA-AB-3008-03","TCGA-AB-2894-03","TCGA-AB-2886-03","TCGA-AB-2896-03","TCGA-AB-2928-03","TCGA-AB-2941-03","TCGA-AB-2872-03","TCGA-AB-2836-03","TCGA-AB-2826-03","TCGA-AB-2861-03","TCGA-AB-2877-03","TCGA-AB-2943-03","TCGA-AB-2944-03","TCGA-AB-2999-03","TCGA-AB-2811-03","TCGA-AB-2942-03","TCGA-AB-2840-03","TCGA-AB-2980-03","TCGA-AB-2841-03","TCGA-AB-2819-03","TCGA-AB-3000-03","TCGA-AB-2897-03","TCGA-AB-2874-03","TCGA-AB-2813-03","TCGA-AB-2878-03","TCGA-AB-2899-03","TCGA-AB-2876-03","TCGA-AB-2984-03","TCGA-AB-2914-03","TCGA-AB-2891-03","TCGA-AB-2851-03","TCGA-AB-2888-03","TCGA-AB-2810-03","TCGA-AB-2867-03","TCGA-AB-2932-03","TCGA-AB-2820-03","TCGA-AB-2853-03","TCGA-AB-2895-03","TCGA-AB-2991-03","TCGA-AB-2952-03","TCGA-AB-2983-03","TCGA-AB-2873-03","TCGA-AB-2970-03","TCGA-AB-2940-03","TCGA-AB-2973-03","TCGA-AB-2857-03","TCGA-AB-2871-03","TCGA-AB-2981-03","TCGA-AB-2992-03","TCGA-AB-2934-03","TCGA-AB-2936-03","TCGA-AB-3007-03","TCGA-AB-2893-03","TCGA-AB-2918-03","TCGA-AB-2931-03","TCGA-AB-2916-03","TCGA-AB-2814-03","TCGA-AB-3011-03","TCGA-AB-2823-03","TCGA-AB-2869-03","TCGA-AB-2948-03","TCGA-AB-2990-03","TCGA-AB-2806-03","TCGA-AB-2927-03","TCGA-AB-2995-03","TCGA-AB-2866-03","TCGA-AB-2880-03","TCGA-AB-2917-03","TCGA-AB-2843-03","TCGA-AB-2929-03","TCGA-AB-2818-03","TCGA-AB-2977-03","TCGA-AB-2828-03","TCGA-AB-2938-03","TCGA-AB-2966-03","TCGA-AB-2975-03","TCGA-AB-2998-03","TCGA-AB-2949-03","TCGA-AB-2845-03","TCGA-AB-2987-03","TCGA-AB-3009-03","TCGA-AB-2956-03","TCGA-AB-2921-03","TCGA-AB-2939-03","TCGA-AB-2834-03","TCGA-AB-2909-03","TCGA-AB-2883-03","TCGA-AB-2959-03","TCGA-AB-2844-03","TCGA-AB-2946-03","TCGA-AB-2976-03","TCGA-AB-2839-03","TCGA-AB-2849-03","TCGA-AB-2955-03","TCGA-AB-2979-03","TCGA-AB-2870-03","TCGA-AB-2817-03","TCGA-AB-2963-03","TCGA-AB-2882-03","TCGA-AB-2900-03","TCGA-AB-2805-03","TCGA-AB-2892-03","TCGA-AB-2881-03","TCGA-AB-2808-03","TCGA-AB-2825-03","TCGA-AB-2919-03","TCGA-AB-2835-03","TCGA-AB-2935-03","TCGA-AB-2815-03","TCGA-AB-2898-03","TCGA-AB-2862-03","TCGA-AB-2830-03","TCGA-AB-2884-03","TCGA-AB-2875-03","TCGA-AB-2821-03","TCGA-AB-2920-03","TCGA-AB-2822-03","TCGA-AB-2912-03","TCGA-AB-2842-03","TCGA-AB-2911-03","TCGA-AB-2965-03","TCGA-AB-2933-03","TCGA-AB-2986-03","TCGA-AB-2925-03","TCGA-AB-2901-03","TCGA-AB-2924-03","TCGA-AB-2846-03","TCGA-AB-2915-03","TCGA-AB-2885-03","TCGA-AB-2863-03","TCGA-AB-3012-03","TCGA-AB-3002-03","TCGA-AB-2971-03","TCGA-AB-2937-03","TCGA-AB-2858-03","TCGA-AB-2812-03"
"TCGA-AB-2819-03",110.534531420218,98.0920909981235,94.6171907899269,93.8219487197091,91.5846593096549,103.800963561249,91.1137451817775,87.4258421042976,101.736500880293,96.6630217347995,86.3501851654794,82.2707942173793,132.03784548361,84.5762842022296,86.2464317623144,93.6916763010109,109.949539108002,106.582015208291,96.1800022809139,93.128195802117,110.018335535265,102.939013388563,144.260596678525,86.996691313305,110.286786399872,97.481710126923,99.2995810798731,91.1822343893779,94.8600908808138,114.901477697856,91.1050135942329,0,114.662290047748,97.6916332417882,119.887057321249,95.604449251263,91.305977986591,92.6067677096719,90.7883693309389,140.682111679378,79.0152669343976,117.295660963205,87.1878631451332,85.9718325156702,116.395484861483,95.9957503342756,96.8028648721883,98.4395081325091,113.533526000485,93.9699891662628,79.8683105105485,95.028231898011,96.9728525749972,93.56456825348,88.6427301313075,146.46467431846,100.187792013905,91.6098076272921,93.4245399180028,97.5095512543202,108.332424035716,107.433498102588,103.138472113114,96.4858910766886,103.362323218542,99.7032727808679,103.884342109638,81.830557343451,95.8303430577038,118.907211824491,83.9141316592311,89.6448128021115,105.362289071657,125.051277317428,86.0138827965526,88.3168301974845,101.369214369776,128.212923462403,96.3483985709652,84.4724596261136,92.8311159823048,90.3372067692322,81.3196081490495,124.830269300676,93.9820401495624,93.8813504936268,360.845169827339,107.009810757922,87.5415701762505,96.8815275666796,88.348268746119,93.1277800542889,220.957739825456,97.2282594797827,98.5923515713191,93.6479365327417,113.959861674194,92.0876681615993,102.250906314395,113.459060748004,99.3774212275348,102.409715848833,95.0783753151521,100.832272769064,242.108440813663,84.5824274731819,83.9668663489011,95.1974828723725,103.429977713953,95.1940186805209,85.3900829019696,101.933474208925,113.396098037625,88.198282587791,86.0976184588964,94.2800081977072,95.4583348864101,114.665846929532,94.7119881951481,99.4903719118445,94.5230354897853,101.691428873945,87.3880193077109,86.9864489177461,95.4733322339903,87.0268553049064,125.039758806679,107.007161680095,117.605708589183,91.8376604033781,100.423917785546,81.8005970032387,104.328484922852,95.9288602837121,86.1972302346682,108.330122255713,117.550053857791,97.3801000160639,76.0746619976318,87.6706738499496,103.351335594045,114.219140592074,93.9240833989148,126.385758903332,95.0941344593731,94.0540496026597,74.0725994960383,87.2633062042617
"TCGA-AB-3000-03",90.931901655249,119.421342697078,97.1952783738048,100.050967800813,128.677304245497,118.746248330716,124.498823950074,99.5945797496893,117.100324228114,96.3803297431121,109.756810389537,128.296508648032,82.8995572668992,121.853562668934,116.907948478662,134.854548691156,142.794554679997,126.321128522058,92.0439157692776,93.8721722430911,106.382051362148,130.810629495222,124.798228487857,113.463334030731,92.8429646495814,105.167678682383,125.609690058586,129.971858119186,105.116678640105,138.539496980665,119.979803505946,114.662290047748,0,127.748834226173,88.9873139236308,112.58566724617,120.590470848616,107.985521024517,99.6790254027056,111.150232022877,106.405169431944,98.1883027991813,118.740903271168,95.3687819530027,114.884793726724,113.667336855566,114.139631750132,108.184323532821,144.713051465497,138.781024265282,102.013884533488,109.916856153987,107.133521315618,130.211193032742,108.92419064822,97.9713259632672,110.596920537645,105.792079108977,95.0630653200761,140.752100532314,120.885564453314,124.333763086448,122.029588081938,91.577494137187,123.754868576024,108.840881085683,132.977844035092,127.858247999466,113.074718463007,111.992893398436,112.091985363626,128.502016649364,119.853167528719,102.836731194525,106.101429503003,126.505105509474,120.888284160018,103.036246595801,81.0017728210377,114.674109935612,105.426896241223,109.343701011987,115.156395760417,115.052465425292,116.237854651394,103.697108281955,331.076189579954,130.981648722737,114.460384164142,108.892018221448,90.793317278453,129.265379538381,192.538383215295,116.589020432898,81.8879383663245,99.1465336505007,81.9690080584571,104.083074208317,126.937078887517,93.5673322684725,89.026819112614,117.843962109949,107.746820162259,109.658954577916,204.639924767741,104.62015959165,98.1154618524671,109.12494916829,120.843761824371,112.940266587465,106.045040919287,118.853095828143,103.400661126555,126.29691385678,122.691812005755,83.9213911732851,135.590526839083,116.741742253604,99.7766363445296,107.678077792112,111.785078574189,132.540150692829,105.202493072456,120.269687979915,121.589834119291,104.081701042786,105.555397018965,106.74889614657,115.476199882428,99.8903536580625,117.376833391708,106.593774830471,131.314258051272,114.395584110003,104.505205283588,135.375321249265,110.78770445356,110.313982285806,115.165061376904,122.557784450439,105.032308958199,108.369416272688,87.6127682107839,101.579927362485,126.252792310471,130.33110361616,113.204961629492,111.282505904982
"TCGA-AB-2897-03",125.722671772084,87.3837647949143,94.3190737298784,91.1610827843998,77.0885280368851,84.1889049393963,78.2025001786688,100.497387129515,89.6701845298512,100.218243538193,88.6772265273703,95.8561079737165,146.887212828907,80.8445988904751,97.969922560972,76.9969364158512,93.9915074915687,86.7694763289745,90.1456792809689,91.8142304339269,106.170037683279,97.4829840426748,142.278562863,78.4056335338931,120.321100870346,80.7297524387033,93.7387125983706,68.731061671205,89.2488419219883,91.6820086387227,65.965933868201,97.6916332417882,127.748834226173,0,118.173886909337,88.5277516072003,82.6032754003554,92.880243888408,96.2416715443431,131.311843652089,102.216229981409,129.773212995353,75.153824472833,96.3876130020607,101.808955397304,74.8693520116731,94.3592401815339,92.0684111794357,99.5468343772157,79.3689628553874,81.4118172721332,91.1836876777804,86.1941735007088,76.4546082944067,89.2778995165772,164.659120218625,84.5884893384276,86.3821666367123,87.2327115964261,81.020613990773,83.5513428643788,97.5742472355826,86.984427957867,96.6907755658721,88.9700476993945,93.323193140507,93.5395136178188,76.6653597583412,91.40691435475,113.569053636614,75.5808101033793,75.5416341797796,93.4187106771407,116.965008641138,121.853813866538,79.9879062000053,86.3572559255713,126.188064185273,103.705254617706,84.3401438243667,88.867257103827,84.33925592491,77.2580099295863,116.776254985911,89.6874307345458,93.4741292391854,375.005929664818,95.948769678472,76.0589591534401,88.1652871130252,87.1419903668217,68.4142455492635,243.34746149595,90.5351648476653,101.035328046719,100.366818827706,120.195206739608,102.005261248584,95.6662118696292,117.588689312018,109.304083269582,80.5512378963245,95.9858995096493,128.871677414011,262.489268069633,97.5733346002537,87.7479818608925,87.3614555119237,89.2892882254671,90.5432187761328,77.3149918655627,89.8198268758456,106.520362708713,72.9689157316063,74.2816185956071,99.632513610184,80.1884792116438,104.29579638742,93.1356254121167,93.0010190829751,85.8764599647144,86.8261826229401,77.4206246136535,72.4317881492359,76.9554823771511,83.2190229249959,115.237750892206,100.182972040966,96.9172289618234,105.70720367671,86.6936470998755,83.0933557953343,90.0238157221024,91.3064735347981,86.6952645052341,94.5249225095317,101.172037468843,92.8364876005428,79.8258794548676,78.9561569918654,96.706034361734,100.269690379848,92.0454499679848,122.203423006536,71.2549687854601,89.9794402037131,70.157874630978,98.3809409684744
"TCGA-AB-2874-03",99.6279836583145,107.829791118397,90.4768432353919,90.6717795455748,118.124505512968,103.467643843272,112.943628632051,107.631426336657,103.725451025187,95.5266834105404,106.568717144162,123.608952628313,104.794562987688,115.411123868121,113.510549353537,122.549797307421,129.489980666305,109.407511212796,90.838474760575,86.0934630602583,96.2545991110381,122.839290420023,114.722141987127,102.811898009486,91.0023766339557,92.7537786132376,116.742974967216,120.843706124484,98.8548290729678,124.332553215142,107.525566757543,119.887057321249,88.9873139236308,118.173886909337,0,101.526791696773,107.552445717527,104.678295948357,100.380340483567,90.7111300879931,117.261740129761,109.139677435494,106.938207508526,97.6236901999227,97.7822685462128,97.8147875066131,106.037371962273,99.6393358114289,130.833277530511,127.643013465397,100.783667502423,99.2166480635399,96.4977865150765,116.148220807087,102.22472640138,127.299638933115,92.6798736242635,94.6819889456615,84.6148626884827,127.972815476104,97.8009321361473,115.283752219946,99.9879492842584,90.5523573545103,111.319783218888,96.765414767088,120.755059714665,119.256185978307,104.021795029441,97.966937120438,107.628960058594,116.01251605599,103.983176369475,81.2523101051369,119.775725500016,116.541672777346,106.144346820243,93.9523810759665,86.0198668410358,109.04219106235,96.7586575017126,98.6981469841237,107.655729475812,94.3136441984054,106.145572587782,94.2786545893211,350.711841106324,119.173702180857,107.435322571097,99.1275567146483,88.6895346075884,119.41043887194,217.904534414954,107.283158751203,83.891036683703,99.7205612947376,84.04838766675,101.926765014271,119.08888263037,86.2166207118338,90.5019553319388,100.46144366614,99.9676970768226,123.907021760686,225.50345130947,111.604462949417,97.8783890769424,99.7717766826042,106.189972559231,100.514670845148,94.457424361617,104.150603247638,87.7610066842645,115.915721153635,111.951727263615,86.4164223045228,123.669053938705,96.8601555346739,91.7140833769422,98.2523259030322,102.836730170855,120.840406047222,95.7426619143119,107.786862324029,106.09385682163,99.7737807149327,82.4945485637515,91.5736080172872,92.1202670301869,104.707328488703,104.221254056113,101.35931496339,119.59558726424,103.92327870484,98.958604340453,122.197940538835,90.0134291296927,98.5507438154329,111.220173142588,109.517114998166,89.9607601540323,86.1078007739079,85.873205773144,96.8143943764144,112.115116336264,122.006037498431,105.606488774523,110.092180254755
"TCGA-AB-2813-03",107.168702184576,57.9419152424047,61.8055540723775,56.1506711957136,72.8575873307515,58.807053847653,76.1500313726491,106.823005089168,50.7244338814559,77.7653744199049,86.5575827796931,76.5934807635603,134.405114156954,77.0583571373464,75.0699535478048,76.3475528399458,86.206295736107,55.3987438589662,76.813729898886,68.4461185307872,109.322762375356,68.5411638576341,150.575546480015,70.7054698891387,97.9674035831313,61.0246543247423,65.2786790300931,80.956716177846,66.2769983990582,78.7588401997385,69.7929381127149,95.604449251263,112.58566724617,88.5277516072003,101.526791696773,0,74.5282119155715,95.9067986051039,99.655028351778,120.507419789707,108.113657562229,109.932381842149,72.7239397206805,71.2896028665883,108.381966916296,80.6454099280176,69.5236443741075,59.0285320150684,72.3074611686693,77.2953264793374,90.3444800976101,89.1388019854756,61.2783337995738,66.3454701887481,86.038698187178,154.523595966921,86.6007302724241,46.8471557002809,62.9458103952112,75.4419889173693,85.4422183017917,72.6201498247069,83.8329363778938,80.8973343824459,56.0516528758743,94.8371785534701,69.4906748839402,68.6707960696685,84.3112189910436,116.565339032428,84.0480255828229,71.5139158254637,63.4498629230077,101.820899055437,102.376948937915,71.2030276973809,48.3023833439789,114.4513064538,82.3869882761228,81.5993075787413,57.5093495984269,77.3337953265131,79.8322420964057,119.336204097046,60.7738730495909,59.8857635469828,384.92183276473,66.3612394174658,82.6862299447506,58.538168794753,91.0805726136665,77.3514947854012,232.754437680586,55.3329902753321,83.6544572886391,77.6276112925235,100.384413936501,79.1535844404077,63.1318653100841,95.1265039106245,88.3854694349242,47.4062645998352,69.1689565839732,128.797228411641,252.993910998551,93.9727801843268,86.9452701121789,58.2049544010199,61.3898527503915,63.3053853908598,76.4189859286599,62.6914352589652,83.3306001646161,74.7233331091705,70.4918897505931,79.3682606430328,74.683242061117,107.364043931158,64.6342957795973,63.2112293756156,58.8604396233083,82.4363461897026,84.0714734336788,66.1953452738646,79.9000730337029,65.0507648661365,95.653167417062,72.5211272121858,80.4166774420424,76.4393173964985,58.2845648584807,84.0102921465879,65.8018819711088,55.1267136457181,87.8937261179877,64.5838775429608,85.7515708120376,65.8242585785099,77.8434728711635,67.421253081584,62.6353671366062,79.677924115705,76.1629423042776,113.76339606801,73.4938581142167,91.1097478799567,67.6477048544076,97.6132463694194
"TCGA-AB-2878-03",113.88642899192,84.8407052265282,77.4466142214132,77.7892412786854,74.2635623183684,79.1092296348428,73.530807351929,96.6969487173812,77.0099489686036,90.4706504245954,81.9848547696349,91.9021179429498,137.608749322981,73.9659308909824,94.8070082968698,78.030426204229,91.5985007404648,81.2388170422173,91.9906540004022,81.060129586454,97.8151645287423,92.9569759543078,134.418933728627,60.3344152298123,99.7428159966286,82.7575879542663,90.3508288922684,79.7289309965008,90.7798902205089,97.9335375753695,71.0022334094772,91.305977986591,120.590470848616,82.6032754003554,107.552445717527,74.5282119155715,0,80.5411118183524,88.2007997496596,123.838793452893,99.4274658773404,121.632103246816,66.2711609451308,89.9704735032791,97.8388780419364,75.2786092606594,86.6926759375469,76.7320499825414,98.7949039773759,79.6847226520047,82.848752423633,66.2241774808507,80.454879868117,70.9275242734547,73.5291402798659,158.16553185348,75.6559945347135,71.9713573518672,78.5816812032509,81.9328406246733,79.6651062419206,95.4240816626833,76.2364143187751,94.8079894061187,85.2843739296093,85.1452290197848,89.1997586202447,69.6515180263258,76.8362325559726,104.312016764793,81.3280559454058,70.4342328674906,84.5664983146415,107.834319155493,115.152759435155,72.3776698229121,79.1498869386785,117.906399555852,97.1364901079947,71.1519981491024,77.3342897054437,64.6843346142684,71.8774137600057,105.79869295067,85.5607626613087,80.9955969720402,373.838213177578,92.6973569993441,80.2504102603407,80.7779059726337,79.8754744386418,75.9341451960534,234.456294260363,84.1224714270596,95.4474192591708,90.1259282235621,109.275289371903,91.4816434748512,91.8657688091598,106.097725255353,97.9168711352421,76.6844467938049,86.5499860958455,118.139351437403,252.629492428715,92.5749468362826,79.060486153291,82.7629685614769,83.8952194519558,80.9655752766703,65.0366814121419,82.8389056560122,96.3479630290402,75.049363752921,71.3189966583902,92.723385451786,80.351223490989,97.8615542665259,81.7809683925557,78.0065294431439,84.7118402415387,85.2117152933943,77.250606268445,65.3496514241462,75.6180875460936,84.6489267747131,100.290244933007,78.054278563681,93.9344289659797,93.0735391151784,80.6989859910194,72.4052337657162,91.1112484461584,80.5495658466692,75.8226585134599,93.0379218077082,95.0797105207386,83.4868921020403,75.7972230674182,66.179536712145,75.770218021921,91.3461340144978,92.0267921816631,119.356087080946,71.6732993502292,88.9827196327479,66.3728860051713,88.0501658003279
"TCGA-AB-2899-03",106.819861394122,105.164415173844,83.7276718437625,86.1232673536613,93.2913107269575,96.4330243518239,91.6962416639123,87.0553099838538,99.3076476615993,93.7633020925238,86.7172764433923,109.50536143964,122.611771856975,87.7813963887225,107.842059102034,99.6633789826132,111.146744842333,106.870319368086,97.864166894255,89.776920054968,89.7786979726023,113.680959490504,118.707878094268,75.7970546617035,94.6652484454003,98.0125786100738,111.180607813226,94.4848908078106,100.770297095202,118.58709210663,89.9791864754586,92.6067677096719,107.985521024517,92.880243888408,104.678295948357,95.9067986051039,80.5411118183524,0,86.3328990764431,117.097863742287,90.2190977580444,113.430697569504,85.8105116530752,93.4941179445498,92.5061324076275,81.934534359879,104.271144779782,92.4486775050769,125.407616232256,105.149647865229,81.2444800124932,74.066396618785,92.0151422263607,94.6513398189811,77.0235881071469,139.972886430009,82.3587853483859,89.7863249563799,83.9380023981175,107.236225319176,88.7133183070274,111.093083432839,86.4313401792213,97.0326046832828,106.89071421468,89.4443382484092,113.102173756434,90.3616578235393,84.2377952937178,97.0947113740323,89.4483264484266,92.2491454069327,102.505286312954,105.828724895796,114.358344849516,84.7750322186996,101.199550253617,109.293441919367,97.8084656796478,74.791997483715,87.7293875241983,74.2446335238476,84.2596591839757,100.093678527275,102.383500313219,92.1186093615704,347.00760183118,114.229749843341,91.1057562324633,93.1228839104799,75.7432887583259,89.2698250448214,216.740639563696,101.763865181718,95.5396460998704,95.674431039779,100.466615594082,99.1065561841912,111.087632842558,97.2901885644826,97.8975586159565,98.0180696230132,99.5002760278566,107.01035983146,230.00159373121,94.0815057996206,82.180460040576,98.1587260863582,100.615571984282,100.687464760025,71.9250972344461,104.351551733233,95.4564385302562,93.1701242947562,89.3193087355324,94.7230974849645,102.975794588616,96.0360942346347,94.5901583958893,89.9150252928517,100.458984715369,101.953896357081,82.8408605397537,82.0463501716483,89.9634577465756,92.2920907708538,99.8622499072982,93.0006692485924,103.850333255561,91.8853564310448,102.675050155028,78.0854622061046,113.954350982984,95.1719847711045,80.1339463860315,118.222501182892,101.43991609285,99.8994406828215,86.1643962292278,86.5999948039323,90.2283283618662,99.0656817069512,94.5465533194125,104.117783962224,90.1381479212395,102.72057073004,78.1686122677831,91.3990296876253
"TCGA-AB-2876-03",106.095096758459,105.683514040194,93.4580980366042,93.3134637383249,95.5095335781985,104.362719469497,91.4204196849036,83.6258780653709,105.083691116418,93.7210069594062,86.7719280990978,109.875978545042,111.920073785942,88.5179516294364,108.055704958323,99.4517404414393,115.269261038385,109.226362834084,93.4061606955673,87.0034042014538,91.9985272385354,115.888267754339,120.959001123367,82.4929063861709,104.37672010019,97.0632327976804,110.525524329116,98.2049251068537,100.625598072828,124.665202212309,88.764967258423,90.7883693309389,99.6790254027056,96.2416715443431,100.380340483567,99.655028351778,88.2007997496596,86.3328990764431,0,120.968943677524,91.0046945363559,116.71583855277,84.9202745050779,93.692350651102,97.8786499097098,85.3586283997645,101.737444030982,98.6946896759787,125.659167102741,104.772584948204,78.4863884436632,83.5761884650216,98.2918190702338,97.3880059407538,82.3043348367275,131.378528182479,82.9010232178535,94.6722865781618,88.4033215286997,107.418468602094,96.3812819392847,116.185222053894,96.114432039804,95.824446464467,108.380420140002,87.0242596618891,114.587111184654,93.1563790905791,86.3742124755981,98.0706665307401,85.2582713936385,94.8237717578422,109.110669297607,108.010670960613,109.995066524962,97.4740553454346,106.531625511929,112.733417950783,88.838251333237,86.5158121927739,96.9006105440758,81.3570174186097,81.5111777227239,102.838904321094,104.019642622367,96.6696146464695,349.622247140975,116.606369294225,87.8551993918551,99.6951945114002,67.8793752876716,96.2616781789879,214.631535480017,104.125098552977,87.0536442129795,96.339373935755,101.18428693169,100.184965949863,113.530567074636,104.950547304174,94.6984252902771,102.969703392552,97.763911219209,101.857284664858,231.930722629812,86.0768055609174,75.4498007656377,99.4033847864457,108.713863728029,98.1768226340707,74.4562353532261,103.044536671753,104.916096632525,94.5800779614476,90.8791663594432,87.7872780283739,102.607566737259,99.2083388295814,91.2101201113213,100.838886938445,100.564541467228,105.275008458842,78.4350489296755,87.6526176439199,89.7960036151173,95.9217710239603,107.441857994188,100.342565394998,107.800222636865,100.647428348731,101.000022960416,77.1696865079981,113.855155180009,103.852817647163,77.3868129356597,117.883462027437,106.585541520747,97.6620027706438,85.471464502632,91.6680215165188,98.6864432073017,104.245542012009,90.5524586224564,116.980201707627,92.5773946312024,99.8962400656733,80.825248567356,87.484578331841
"TCGA-AB-2984-03",117.167289124453,126.436326395956,108.061715131452,106.441034438652,133.188382664211,119.343131940991,128.041363244049,125.292912672447,121.100815086623,114.90205985371,126.482860576671,144.735068457397,121.590384176492,131.606309655667,135.633751168112,138.58595474698,143.438932291177,125.586569590344,111.391108307487,106.983503705905,101.049622170052,141.001755917075,107.636550147328,117.596986872744,111.057001083095,112.175633362778,136.214267616263,135.923635148504,119.798304388801,141.332987529966,123.890816855462,140.682111679378,111.150232022877,131.311843652089,90.7111300879931,120.507419789707,123.838793452893,117.097863742287,120.968943677524,0,135.187372700179,123.851471268844,124.432627009994,116.458075747821,98.0944848564175,110.168768008997,127.057753512762,116.558444096807,148.219521558717,144.053475411246,120.261085851216,113.334058942089,114.334870925971,132.045596396707,118.20690202257,142.505340034545,104.964313634666,113.960122315563,100.077167543108,144.820615938434,103.676049378745,131.622734531224,109.454749348376,110.855201807887,128.107079831751,114.354239533209,138.25153152344,136.356488623654,120.625118321367,97.8306300484007,126.319445472105,132.454772497954,121.094802742176,78.9555233352415,142.478131295475,132.596725209406,121.995043441801,99.7448978898718,109.852930977886,124.411803799813,114.67393181914,115.426802933249,126.648282102811,95.4552695662211,125.74800752984,113.332998461044,348.612728079685,137.711867324961,125.060329284623,115.714027927022,108.235373565752,131.817929558002,224.932969878785,125.567224522869,107.900625426092,123.460595709686,99.8226265534424,123.576727148868,138.067075994503,96.5380601221645,111.454318855457,115.845177627602,120.128063484401,142.494357207316,226.779277104534,134.094365165036,119.103070969189,119.339639984237,123.056230307549,121.422952840646,111.646972199174,122.973333009286,98.5431890562282,132.874800566778,128.282027918274,111.833962394457,140.099845095757,97.9556266208971,112.991877717671,115.834083133418,122.395685847199,135.288704884006,112.65775840698,122.548098590232,120.173720381307,118.07521952987,84.1391928910442,108.173401527129,101.14991361529,124.791944128535,122.623190915174,118.81258848645,137.673188590577,122.458742378955,117.714942936144,140.671095823549,98.2979269801907,119.263390216331,129.971198024129,128.238729865133,106.800961532669,99.1136792343037,107.364385881465,99.4521207664812,123.95344999229,139.225816148034,122.244705650423,128.858511516225
"TCGA-AB-2914-03",106.123992390581,107.794118050663,99.9047487410815,101.431224142877,104.51415835027,113.31744145814,101.058942518615,83.0743263202068,113.842037374923,99.7700770334339,91.3303419665032,106.701113308633,121.634266547198,96.8896618349403,104.888022659952,107.935197416342,121.688982732544,120.004857178216,99.1074222700421,96.8113206227883,106.164774737319,119.523065809379,133.002082330393,93.2696154864063,106.913837315125,104.929845911429,114.267522189754,95.6084472615835,102.989335863398,127.326810694046,99.4548558431022,79.0152669343976,106.405169431944,102.216229981409,117.261740129761,108.113657562229,99.4274658773404,90.2190977580444,91.0046945363559,135.187372700179,0,113.220828221092,96.384723421828,87.1080895142408,112.993008018558,100.362449073622,108.022494710549,106.759621132334,131.638109945237,108.902310047103,78.5907854343324,94.293280286991,103.891931730537,108.332796937649,89.9766831171397,133.961616569254,102.225858146861,102.869222899746,97.6089531564845,113.985795929078,111.854151848001,118.153804017085,111.063968263164,97.7970889076526,117.273662916186,99.9399845692458,118.938624640619,97.2785774530776,99.2554658139507,113.689510840064,88.6667340295397,102.480043082259,117.433609847143,123.292374925644,97.031354783351,101.649554547372,115.260022585302,123.7674995224,96.8950719324398,91.3521907426356,101.922886958795,94.1389990529683,88.5028923553242,121.638910995489,103.680497006917,103.855660099533,341.160076236931,121.421581786686,93.2859106922999,105.357806468943,84.2312476246041,102.524901699535,209.44057935252,110.848788477058,98.423480542843,99.3956192513855,107.405899748469,94.3320654158332,117.935792268025,112.967048732916,96.4603826748986,114.056669655582,104.155248222776,90.5771509939902,228.105106132736,90.0719816962588,86.4115173550944,101.245719603086,113.615208410971,107.3812213971,89.6637485634358,112.799472384379,115.549969199394,95.7035719526906,94.7200082592638,95.6989817927853,109.777653249889,113.723421157124,100.352083284322,106.882234466659,100.08249617051,111.812031223129,89.005694804127,98.1255434996751,102.439854846302,96.4902744312173,125.009083218286,111.231489031999,122.190770713646,96.7366282537863,112.402103267767,82.7690914908529,119.086533436852,108.529962625313,85.877717474808,124.250687674106,118.579617936533,106.262357731046,80.1647400657567,99.8036077107655,109.150243979509,117.768252420937,95.9262902175987,119.887275580954,104.775892542169,105.933041628028,86.8600591940871,89.5469266922947
